symbol,direction,entry_time,exit_time,entry_price,exit_price,pnl,holding_hours,dca_layers,reason,session,f_er_ratio,f_atr_ratio,f_rsi_h1_delta,f_rsi_m15_delta,f_adx,f_rsi_m15,f_RSI_M15,f_RSI_H1,f_RSI_H4,f_ADX,f_ATR,f_RSI_Delta,f_Volatility_Index,f_hour,f_Session_Code,f_RSI_H1_Div,f_Trend_Vol_Ratio,f_is_buy,f_hour_sin,f_hour_cos,f_adx_x_atrratio,f_rsi_align,f_rsi_extreme,f_trendiness,f_h4_bias_agree,f_asset_class
XAUUSD,SELL,2025-11-17 13:00:00+00:00,2025-11-17 21:00:00+00:00,4077.149,4035.1183714285717,41.12026435714251,8.0,0,TRAILING_BE_EXIT,OVERLAP_EU_US,0.16162127650205682,0.7732274159204754,-0.3915589493998297,-1.3725066420862646,23.231680395971985,48.734684898615676,48.734684898615676,41.92020109782057,40.960658886736226,23.231680395971985,20.02599999999997,-7.7740260118794495,0.004911765549897728,13,4,8.079798902179427,465.2376316097343,0.0,-0.2588190451025208,-0.9659258262890683,17.963372200067784,1.0,1.2653151013843242,3.754733840884801,1.0,0.0
XAUUSD,BUY,2025-11-18 01:00:00+00:00,2025-11-18 16:00:00+00:00,4040.127,4058.0298285714284,17.597843357142757,15.0,0,TRAILING_BE_EXIT,ASIA,0.09140495403042717,0.8781179722956467,1.1799690120896358,5.091148927718223,41.010935112784814,45.31352147478751,45.31352147478751,40.093077915844894,37.43651247463709,41.010935112784814,22.41164285714285,-7.877009000150416,0.005547261969027917,1,0,9.906922084155106,919.1224309851928,1.0,0.25881904510252074,0.9659258262890683,36.01243918318694,1.0,4.686478525212493,3.7486026387289275,0.0,0.0
XAUUSD,BUY,2025-11-18 18:00:00+00:00,2025-11-18 19:15:00+00:00,4071.441,4081.6146785714286,9.868157535714523,1.25,0,TRAILING_BE_EXIT,US,0.13667947355513238,1.2086446020284773,1.3811650171285166,1.373143427978114,39.81679457651618,61.22696585130492,61.22696585130492,57.3940973535567,43.594365723139504,39.81679457651618,20.471214285714364,-17.632600128165414,0.005028002195221389,18,2,7.3940973535567025,815.0981339461323,1.0,-1.0,-1.8369701987210297e-16,48.12435383498303,1.0,11.226965851304918,5.442138521371081,0.0,0.0
XAUUSD,BUY,2025-11-18 20:00:00+00:00,2025-11-19 08:00:00+00:00,4081.051,4086.976,5.62941442857161,12.0,0,12H_ML_CUT,US,0.46486331758981536,0.7884501332174587,2.623647269708208,-0.5689295897212929,34.375392426139555,64.34860900734328,64.34860900734328,60.395633426845166,49.295391885837006,34.375392426139555,19.8038571428572,-15.053217121506279,0.004852636524968004,20,2,10.395633426845166,680.7653608369232,1.0,-0.8660254037844386,0.5000000000000001,27.103282737792153,1.0,14.348609007343285,15.979858966667045,0.0,0.0
XAUUSD,SELL,2025-11-19 08:00:00+00:00,2025-11-19 15:15:00+00:00,4086.976,4129.807,-43.13068796428539,7.25,0,SOFT_ATR_STOP,OVERLAP_ASIA_EU,0.04862188120696964,0.8528137394386841,-1.86537466254412,-2.9301253671784195,28.28266749170004,54.59431746546867,54.59431746546867,57.88874031643724,50.79963024695071,28.28266749170004,13.723714285714323,-3.794687218517957,0.003357914087509768,8,3,7.888740316437243,388.14324789395187,0.0,0.8660254037844387,-0.4999999999999998,24.119847424897618,1.0,4.59431746546867,1.3751564989976612,0.0,0.0
XAUUSD,BUY,2025-11-19 16:00:00+00:00,2025-11-20 04:00:00+00:00,4096.599,4072.378,-24.53219596428572,12.0,0,12H_ML_CUT,US,0.1535436365157755,1.4428751855901574,-13.787104648120298,-22.103559144177552,29.872169682028755,42.77602906038757,42.77602906038757,53.67671490456687,52.166948952480666,29.872169682028755,18.504428571428566,9.390919892093095,0.004517022186313223,16,2,3.6767149045668717,552.767430154695,1.0,-0.8660254037844385,-0.5000000000000004,43.10181237393791,-1.0,7.223970939612428,4.586681563594992,1.0,0.0
XAUUSD,BUY,2025-11-20 04:00:00+00:00,2025-11-20 12:30:00+00:00,4072.378,4082.7818928571437,10.097681178572117,8.5,0,TRAILING_BE_EXIT,ASIA,0.2715054423941589,1.2558638811430152,1.9451087939846587,-2.27002537298484,21.81401030371126,44.782014660435486,44.782014660435486,46.091098865669096,47.541694171165844,21.81401030371126,24.130642857142806,2.7596795107303578,0.0059254427897269864,4,0,3.908901134330904,526.3860919208897,1.0,0.8660254037844386,0.5000000000000001,27.395427643312548,1.0,5.217985339564514,5.922622517899867,0.0,0.0
XAUUSD,SELL,2025-11-20 17:00:00+00:00,2025-11-21 05:00:00+00:00,4049.046,4052.073,-3.3317617142857583,12.0,0,12H_ML_CUT,US,0.43751559683903984,1.4816871862797765,-6.885778775556631,-13.545536336341506,41.77938475417109,34.23321094480305,34.23321094480305,40.545822238217085,47.63162975550713,41.77938475417109,22.483214285714343,13.39841881070408,0.005552718908531626,17,2,9.454177761782915,939.3348601533355,0.0,-0.9659258262890683,-0.25881904510252063,61.903979040907956,1.0,15.766789055196952,18.279132456289048,1.0,0.0
XAUUSD,BUY,2025-11-21 05:00:00+00:00,2025-11-21 17:00:00+00:00,4052.073,4099.858,47.47546657142888,12.0,0,12H_ML_CUT,ASIA,0.5265464933018058,0.8219342574846975,-1.5134132375297895,0.1204523064475751,17.478376164706525,38.2115960937171,38.2115960937171,41.63314207802326,44.82308517495848,17.478376164706525,19.841142857142845,6.6114890812413805,0.004896541315307707,5,0,8.366857921976738,346.7909583948226,1.0,0.9659258262890683,0.25881904510252074,14.366076134976293,1.0,11.788403906282902,9.203177678136086,0.0,0.0
XAUUSD,SELL,2025-11-24 00:00:00+00:00,2025-11-24 07:45:00+00:00,4075.117,4061.9205428571427,12.893858964286096,7.75,0,TRAILING_BE_EXIT,ASIA,0.10586885872681935,0.9580603292551824,3.2087275437899336,0.367646193086955,24.008723951408417,52.437623659138424,52.437623659138424,52.348033656711834,50.32460210481505,24.008723951408417,21.809000000000065,-2.1130215543233746,0.005351748182935622,0,0,2.3480336567118343,523.6062606562678,0.0,0.0,1.0,23.00180597388313,1.0,2.437623659138424,2.5417762042228618,0.0,0.0
