pnl,reason,session,dir,entry_time,dca
1.8383847142854877,TRAILING_BE_EXIT,ASIA,SELL,2023-10-11 02:00:00+00:00,0
-20.389856571428655,SOFT_ATR_STOP,OVERLAP_ASIA_EU,SELL,2023-10-11 07:00:00+00:00,0
3.2492109285713107,TRAILING_BE_EXIT,EUROPE,BUY,2023-10-11 12:00:00+00:00,0
7.810330892857312,12H_ML_CUT,US,BUY,2023-10-11 18:00:00+00:00,0
3.2056865000003243,TRAILING_BE_EXIT,ASIA,SELL,2023-10-12 06:00:00+00:00,0
1.5671711428572033,TRAILING_BE_EXIT,US,SELL,2023-10-12 16:00:00+00:00,0
-13.893465714285503,SOFT_ATR_STOP,ASIA,SELL,2023-10-13 00:00:00+00:00,0
-23.519168035714735,SOFT_ATR_STOP,ASIA,SELL,2023-10-13 06:00:00+00:00,0
3.180281535713985,TRAILING_BE_EXIT,US,BUY,2023-10-13 17:00:00+00:00,0
12.350531964285716,TRAILING_BE_EXIT,ASIA,SELL,2023-10-16 00:00:00+00:00,0
-3.1668301785713955,12H_ML_CUT,OVERLAP_EU_US,BUY,2023-10-16 14:00:00+00:00,0
9.69803889285715,TRAILING_BE_EXIT,ASIA,BUY,2023-10-17 02:00:00+00:00,0
8.958070499999884,TRAILING_BE_EXIT,US,BUY,2023-10-17 16:00:00+00:00,0
-13.344843321428673,SOFT_ATR_STOP,ASIA,SELL,2023-10-18 04:00:00+00:00,0
-1.3634867499999508,12H_ML_CUT,US,SELL,2023-10-18 16:00:00+00:00,0
2.9855028214286707,TRAILING_BE_EXIT,ASIA,BUY,2023-10-19 04:00:00+00:00,0
1.7188931785714392,TRAILING_BE_EXIT,EUROPE,BUY,2023-10-19 10:00:00+00:00,0
24.60257103571444,TRAILING_BE_EXIT,OVERLAP_EU_US,BUY,2023-10-19 15:00:00+00:00,0
-3.5767756785712974,12H_ML_CUT,ASIA,SELL,2023-10-20 01:00:00+00:00,0
-16.223127142857017,12H_ML_CUT,US,BUY,2023-10-20 16:00:00+00:00,0
7.436537821428395,12H_ML_CUT,ASIA,BUY,2023-10-23 00:00:00+00:00,0
2.0663476785714976,TRAILING_BE_EXIT,OVERLAP_EU_US,SELL,2023-10-23 15:00:00+00:00,0
18.351617321428527,TRAILING_BE_EXIT,ASIA,SELL,2023-10-24 02:00:00+00:00,0
1.518033285714245,TRAILING_BE_EXIT,US,BUY,2023-10-24 21:00:00+00:00,0
10.201888107142938,TRAILING_BE_EXIT,OVERLAP_ASIA_EU,BUY,2023-10-25 07:00:00+00:00,0
10.021645321428407,12H_ML_CUT,US,BUY,2023-10-25 17:00:00+00:00,0
10.690266892856965,TRAILING_BE_EXIT,ASIA,SELL,2023-10-26 05:00:00+00:00,0
-7.300136464285744,12H_ML_CUT,OVERLAP_EU_US,SELL,2023-10-26 15:00:00+00:00,0
2.966242964285798,TRAILING_BE_EXIT,ASIA,SELL,2023-10-27 03:00:00+00:00,0
-11.7782836071427,SOFT_ATR_STOP,OVERLAP_EU_US,SELL,2023-10-27 14:00:00+00:00,0
6.489920964285787,TRAILING_BE_EXIT,ASIA,SELL,2023-10-30 00:00:00+00:00,0
-7.179499857142745,12H_ML_CUT,US,BUY,2023-10-30 16:00:00+00:00,0
5.829118035714294,TRAILING_BE_EXIT,ASIA,BUY,2023-10-31 04:00:00+00:00,0
13.57959046428576,TRAILING_BE_EXIT,OVERLAP_EU_US,SELL,2023-10-31 15:00:00+00:00,0
1.2671453571426765,TRAILING_BE_EXIT,ASIA,BUY,2023-11-01 00:00:00+00:00,0
-11.689217285714415,SOFT_ATR_STOP,OVERLAP_EU_US,BUY,2023-11-01 15:00:00+00:00,0
2.245522821428581,TRAILING_BE_EXIT,US,SELL,2023-11-01 17:00:00+00:00,0
-3.7431597142856563,12H_ML_CUT,ASIA,SELL,2023-11-02 00:00:00+00:00,0
-4.942235214285522,12H_ML_CUT,US,SELL,2023-11-02 16:00:00+00:00,0
-35.55300821428581,SOFT_ATR_STOP,ASIA,SELL,2023-11-03 04:00:00+00:00,0
-2.973255678571483,12H_ML_CUT,US,BUY,2023-11-03 16:00:00+00:00,0
-1.1129525714286552,12H_ML_CUT,ASIA,BUY,2023-11-06 00:00:00+00:00,0
1.4776903928568814,TRAILING_BE_EXIT,US,SELL,2023-11-06 17:00:00+00:00,0
19.482255071428536,12H_ML_CUT,US,SELL,2023-11-06 18:00:00+00:00,0
11.158780499999747,TRAILING_BE_EXIT,EUROPE,SELL,2023-11-07 10:00:00+00:00,0
-4.733526321428546,12H_ML_CUT,US,SELL,2023-11-07 16:00:00+00:00,0
-7.431376178571449,SOFT_ATR_STOP,ASIA,BUY,2023-11-08 04:00:00+00:00,0
12.619168285714816,TRAILING_BE_EXIT,EUROPE,SELL,2023-11-08 11:00:00+00:00,0
2.099893428571468,TRAILING_BE_EXIT,US,SELL,2023-11-08 17:00:00+00:00,0
5.146139678571564,TRAILING_BE_EXIT,ASIA,SELL,2023-11-09 02:00:00+00:00,0
-23.441171571428683,SOFT_ATR_STOP,EUROPE,SELL,2023-11-09 09:00:00+00:00,0
-3.820980249999987,12H_ML_CUT,US,BUY,2023-11-09 16:00:00+00:00,0
12.196627214285716,TRAILING_BE_EXIT,ASIA,SELL,2023-11-10 04:00:00+00:00,0
3.954805357142232,TRAILING_BE_EXIT,OVERLAP_EU_US,SELL,2023-11-10 13:00:00+00:00,0
-1.2245582142859253,12H_ML_CUT,US,SELL,2023-11-10 17:00:00+00:00,0
2.225938892857211,TRAILING_BE_EXIT,ASIA,SELL,2023-11-13 00:00:00+00:00,0
3.3259426785715274,TRAILING_BE_EXIT,ASIA,SELL,2023-11-13 06:00:00+00:00,0
13.097473428571307,TRAILING_BE_EXIT,US,BUY,2023-11-13 16:00:00+00:00,0
1.912026214285878,TRAILING_BE_EXIT,ASIA,BUY,2023-11-14 04:00:00+00:00,0
4.435343964285883,12H_ML_CUT,US,BUY,2023-11-14 18:00:00+00:00,0
-13.074468642857173,SOFT_ATR_STOP,ASIA,SELL,2023-11-15 06:00:00+00:00,0
1.8878490714282534,TRAILING_BE_EXIT,US,SELL,2023-11-15 16:00:00+00:00,0
-6.879707142857029,SOFT_ATR_STOP,ASIA,SELL,2023-11-16 04:00:00+00:00,0
1.5036333571429392,12H_ML_CUT,US,BUY,2023-11-16 16:00:00+00:00,0
2.9832438571427535,12H_ML_CUT,ASIA,SELL,2023-11-17 04:00:00+00:00,0
4.794092250000045,12H_ML_CUT,US,SELL,2023-11-17 16:00:00+00:00,0
5.941636642857242,TRAILING_BE_EXIT,ASIA,BUY,2023-11-20 00:00:00+00:00,0
-12.467099214285863,SOFT_ATR_STOP,ASIA,BUY,2023-11-20 06:00:00+00:00,0
17.335677285714247,12H_ML_CUT,US,BUY,2023-11-20 17:00:00+00:00,0
2.455273178571309,TRAILING_BE_EXIT,ASIA,SELL,2023-11-21 06:00:00+00:00,0
-7.9752240357142465,12H_ML_CUT,US,BUY,2023-11-21 16:00:00+00:00,0
1.793454535714363,TRAILING_BE_EXIT,ASIA,BUY,2023-11-22 04:00:00+00:00,0
1.3920552142856568,TRAILING_BE_EXIT,ASIA,SELL,2023-11-22 05:00:00+00:00,0
6.983065035714343,TRAILING_BE_EXIT,OVERLAP_EU_US,SELL,2023-11-22 15:00:00+00:00,0
2.042704535714363,TRAILING_BE_EXIT,US,SELL,2023-11-22 17:00:00+00:00,0
2.1571458928570233,TRAILING_BE_EXIT,US,SELL,2023-11-22 18:00:00+00:00,0
-5.99758228571436,12H_ML_CUT,US,SELL,2023-11-22 20:00:00+00:00,0
6.303669500000181,TRAILING_BE_EXIT,OVERLAP_ASIA_EU,SELL,2023-11-23 08:00:00+00:00,0
-2.9461836428574704,12H_ML_CUT,ASIA,SELL,2023-11-24 00:00:00+00:00,0
3.818992285714442,12H_ML_CUT,US,BUY,2023-11-24 17:00:00+00:00,0
-30.105130499999824,SOFT_ATR_STOP,ASIA,SELL,2023-11-27 00:00:00+00:00,0
0.34023778571435664,12H_ML_CUT,ASIA,SELL,2023-11-27 02:00:00+00:00,0
4.416882857142745,12H_ML_CUT,US,BUY,2023-11-27 16:00:00+00:00,0
17.70263742857173,TRAILING_BE_EXIT,ASIA,BUY,2023-11-28 04:00:00+00:00,0
4.914024892857252,TRAILING_BE_EXIT,US,BUY,2023-11-28 18:00:00+00:00,0
-1.4068846785714286,12H_ML_CUT,ASIA,BUY,2023-11-29 04:00:00+00:00,0
2.049042607142833,TRAILING_BE_EXIT,US,BUY,2023-11-29 16:00:00+00:00,0
1.3925181071428292,TRAILING_BE_EXIT,ASIA,SELL,2023-11-30 01:00:00+00:00,0
11.069045357143175,TRAILING_BE_EXIT,OVERLAP_ASIA_EU,SELL,2023-11-30 07:00:00+00:00,0
-1.8644670357143693,12H_ML_CUT,US,SELL,2023-11-30 16:00:00+00:00,0
6.428674535714154,TRAILING_BE_EXIT,ASIA,BUY,2023-12-01 04:00:00+00:00,0
62.220428714286086,12H_ML_CUT,EUROPE,BUY,2023-12-01 11:00:00+00:00,0
-30.522217142857368,SOFT_ATR_STOP,ASIA,BUY,2023-12-04 02:00:00+00:00,0
-6.475327357142936,12H_ML_CUT,US,SELL,2023-12-04 18:00:00+00:00,0
-15.662509071428707,SOFT_ATR_STOP,ASIA,BUY,2023-12-05 06:00:00+00:00,0
-7.1812972500001395,12H_ML_CUT,US,SELL,2023-12-05 16:00:00+00:00,0
-11.176691107142815,SOFT_ATR_STOP,ASIA,SELL,2023-12-06 04:00:00+00:00,0
7.839221321428512,TRAILING_BE_EXIT,OVERLAP_ASIA_EU,SELL,2023-12-06 08:00:00+00:00,0
-3.619007999999989,12H_ML_CUT,US,BUY,2023-12-06 16:00:00+00:00,0
3.9874267499999525,TRAILING_BE_EXIT,ASIA,BUY,2023-12-07 04:00:00+00:00,0
3.1527215357145706,TRAILING_BE_EXIT,US,SELL,2023-12-07 16:00:00+00:00,0
-1.4717976071426608,12H_ML_CUT,US,SELL,2023-12-07 18:00:00+00:00,0
-11.67509107142835,SOFT_ATR_STOP,ASIA,BUY,2023-12-08 06:00:00+00:00,0
-9.657354000000048,12H_ML_CUT,US,SELL,2023-12-08 18:00:00+00:00,0
10.443561821428704,TRAILING_BE_EXIT,ASIA,SELL,2023-12-11 00:00:00+00:00,0
-3.442831535714344,12H_ML_CUT,US,SELL,2023-12-11 16:00:00+00:00,0
1.8468296428570505,TRAILING_BE_EXIT,ASIA,SELL,2023-12-12 04:00:00+00:00,0
1.9688197142857333,TRAILING_BE_EXIT,US,SELL,2023-12-12 16:00:00+00:00,0
1.7415393214283696,TRAILING_BE_EXIT,US,SELL,2023-12-12 19:00:00+00:00,0
3.208266785714404,TRAILING_BE_EXIT,ASIA,BUY,2023-12-13 03:00:00+00:00,0
4.04912625000006,12H_ML_CUT,OVERLAP_ASIA_EU,SELL,2023-12-14 07:00:00+00:00,0
-5.241317285714299,12H_ML_CUT,US,SELL,2023-12-14 19:00:00+00:00,0
16.0769438214287,12H_ML_CUT,OVERLAP_ASIA_EU,SELL,2023-12-15 07:00:00+00:00,0
-0.9094024642856906,12H_ML_CUT,US,SELL,2023-12-15 20:00:00+00:00,0
2.5984252142856934,TRAILING_BE_EXIT,ASIA,BUY,2023-12-18 00:00:00+00:00,0
2.5984252142859208,TRAILING_BE_EXIT,ASIA,BUY,2023-12-18 02:00:00+00:00,0
1.5659961071428077,TRAILING_BE_EXIT,ASIA,SELL,2023-12-18 03:00:00+00:00,0
-1.3351787142855744,12H_ML_CUT,US,SELL,2023-12-18 16:00:00+00:00,0
1.697678249999962,TRAILING_BE_EXIT,ASIA,BUY,2023-12-19 04:00:00+00:00,0
-1.6270495000000038,12H_ML_CUT,US,BUY,2023-12-19 16:00:00+00:00,0
5.2488500357142405,TRAILING_BE_EXIT,ASIA,SELL,2023-12-20 04:00:00+00:00,0
9.82791035714289,TRAILING_BE_EXIT,OVERLAP_EU_US,SELL,2023-12-20 15:00:00+00:00,0
-4.527092321428392,12H_ML_CUT,ASIA,SELL,2023-12-21 01:00:00+00:00,0
6.769050428571617,TRAILING_BE_EXIT,US,BUY,2023-12-21 17:00:00+00:00,0
1.8822231428572342,TRAILING_BE_EXIT,ASIA,SELL,2023-12-22 01:00:00+00:00,0
12.824508035713887,TRAILING_BE_EXIT,OVERLAP_ASIA_EU,BUY,2023-12-22 07:00:00+00:00,0
-7.642540678571352,12H_ML_CUT,US,BUY,2023-12-22 16:00:00+00:00,0
-9.549819178571411,SOFT_ATR_STOP,ASIA,SELL,2023-12-26 01:00:00+00:00,0
10.764509642857004,TRAILING_BE_EXIT,OVERLAP_ASIA_EU,SELL,2023-12-26 08:00:00+00:00,0
-20.2597030714293,SOFT_ATR_STOP,US,SELL,2023-12-26 16:00:00+00:00,0
-2.4766091428568084,12H_ML_CUT,US,BUY,2023-12-26 21:00:00+00:00,0
-18.49607935714346,SOFT_ATR_STOP,EUROPE,SELL,2023-12-27 12:00:00+00:00,0
4.622343535714282,12H_ML_CUT,US,BUY,2023-12-27 17:00:00+00:00,0
9.268167142857163,TRAILING_BE_EXIT,ASIA,SELL,2023-12-28 05:00:00+00:00,0
7.151403321428737,TRAILING_BE_EXIT,US,SELL,2023-12-28 16:00:00+00:00,0
5.028317249999588,TRAILING_BE_EXIT,ASIA,SELL,2023-12-29 02:00:00+00:00,0
9.072627142857403,TRAILING_BE_EXIT,EUROPE,SELL,2023-12-29 12:00:00+00:00,0
-2.4208811428568118,12H_ML_CUT,OVERLAP_EU_US,SELL,2023-12-29 15:00:00+00:00,0
1.9712410000001566,TRAILING_BE_EXIT,ASIA,BUY,2024-01-02 00:00:00+00:00,0
-10.86663775000024,SOFT_ATR_STOP,ASIA,SELL,2024-01-02 03:00:00+00:00,0
-17.445209535714298,SOFT_ATR_STOP,EUROPE,BUY,2024-01-02 11:00:00+00:00,0
1.0463402142856888,12H_ML_CUT,US,SELL,2024-01-02 17:00:00+00:00,0
18.544164107142883,TRAILING_BE_EXIT,ASIA,SELL,2024-01-03 05:00:00+00:00,0
-7.049035785714386,12H_ML_CUT,OVERLAP_EU_US,SELL,2024-01-03 15:00:00+00:00,0
5.038189321428531,12H_ML_CUT,ASIA,SELL,2024-01-04 03:00:00+00:00,0
-0.00632853571439862,12H_ML_CUT,US,BUY,2024-01-04 16:00:00+00:00,0
-21.933032785714538,SOFT_ATR_STOP,ASIA,BUY,2024-01-05 05:00:00+00:00,0
-20.38514342857127,SOFT_ATR_STOP,OVERLAP_EU_US,SELL,2024-01-05 14:00:00+00:00,0
-14.332326000000183,SOFT_ATR_STOP,ASIA,BUY,2024-01-08 00:00:00+00:00,0
-11.40384089285719,SOFT_ATR_STOP,OVERLAP_ASIA_EU,BUY,2024-01-08 08:00:00+00:00,0
-10.047990821428671,12H_ML_CUT,OVERLAP_EU_US,SELL,2024-01-08 13:00:00+00:00,0
-2.189546571428677,12H_ML_CUT,ASIA,SELL,2024-01-09 01:00:00+00:00,0
1.1254522500001765,12H_ML_CUT,US,SELL,2024-01-09 17:00:00+00:00,0
6.137179535714214,TRAILING_BE_EXIT,ASIA,BUY,2024-01-10 05:00:00+00:00,0
-8.677653428571567,SOFT_ATR_STOP,ASIA,SELL,2024-01-11 00:00:00+00:00,0
7.408907857143273,TRAILING_BE_EXIT,OVERLAP_ASIA_EU,SELL,2024-01-11 08:00:00+00:00,0
7.8967064999997625,TRAILING_BE_EXIT,US,SELL,2024-01-11 16:00:00+00:00,0
10.834580749999985,12H_ML_CUT,US,BUY,2024-01-11 20:00:00+00:00,0
-13.55261246428565,SOFT_ATR_STOP,OVERLAP_ASIA_EU,SELL,2024-01-12 08:00:00+00:00,0
-6.436869392857163,12H_ML_CUT,US,BUY,2024-01-12 16:00:00+00:00,0
6.567847071428701,TRAILING_BE_EXIT,ASIA,BUY,2024-01-15 00:00:00+00:00,0
2.5645567857139375,TRAILING_BE_EXIT,US,BUY,2024-01-15 16:00:00+00:00,0
-21.65538557142853,SOFT_ATR_STOP,ASIA,BUY,2024-01-16 00:00:00+00:00,0
11.272942071428828,TRAILING_BE_EXIT,EUROPE,SELL,2024-01-16 10:00:00+00:00,0
7.085165392857309,12H_ML_CUT,OVERLAP_EU_US,SELL,2024-01-16 14:00:00+00:00,0
6.882749071428582,TRAILING_BE_EXIT,ASIA,SELL,2024-01-17 02:00:00+00:00,0
20.047781857142965,12H_ML_CUT,OVERLAP_ASIA_EU,SELL,2024-01-17 08:00:00+00:00,0
1.9166196428572142,TRAILING_BE_EXIT,ASIA,SELL,2024-01-18 00:00:00+00:00,0
-7.365864357142895,12H_ML_CUT,ASIA,SELL,2024-01-18 06:00:00+00:00,0
1.1905900000000271,TRAILING_BE_EXIT,ASIA,SELL,2024-01-19 00:00:00+00:00,0
-16.560553642857098,SOFT_ATR_STOP,OVERLAP_ASIA_EU,SELL,2024-01-19 07:00:00+00:00,0
0.02949600000014918,12H_ML_CUT,US,SELL,2024-01-19 16:00:00+00:00,0
1.90793150000018,TRAILING_BE_EXIT,ASIA,BUY,2024-01-22 00:00:00+00:00,0
5.871651607143109,TRAILING_BE_EXIT,ASIA,SELL,2024-01-22 02:00:00+00:00,0
3.931586214285749,TRAILING_BE_EXIT,EUROPE,SELL,2024-01-22 09:00:00+00:00,0
-3.5736672142858343,12H_ML_CUT,US,SELL,2024-01-22 16:00:00+00:00,0
2.002834392857225,12H_ML_CUT,ASIA,SELL,2024-01-23 04:00:00+00:00,0
0.007777750000010908,12H_ML_CUT,US,SELL,2024-01-23 16:00:00+00:00,0
10.311242642857179,TRAILING_BE_EXIT,ASIA,BUY,2024-01-24 04:00:00+00:00,0
1.161142892857227,TRAILING_BE_EXIT,ASIA,SELL,2024-01-25 00:00:00+00:00,0
2.1993403571428494,TRAILING_BE_EXIT,US,BUY,2024-01-25 16:00:00+00:00,0
1.297233392857069,TRAILING_BE_EXIT,ASIA,SELL,2024-01-26 02:00:00+00:00,0
1.8549064285719794,TRAILING_BE_EXIT,OVERLAP_ASIA_EU,BUY,2024-01-26 08:00:00+00:00,0
-9.375903071428576,SOFT_ATR_STOP,ASIA,SELL,2024-01-29 00:00:00+00:00,0
9.777317857143164,TRAILING_BE_EXIT,OVERLAP_ASIA_EU,SELL,2024-01-29 08:00:00+00:00,0
-5.030879321428595,12H_ML_CUT,US,SELL,2024-01-29 17:00:00+00:00,0
-10.876888821428551,SOFT_ATR_STOP,ASIA,SELL,2024-01-30 06:00:00+00:00,0
2.116624964285695,TRAILING_BE_EXIT,US,SELL,2024-01-30 17:00:00+00:00,0
2.604130999999861,TRAILING_BE_EXIT,ASIA,BUY,2024-01-31 02:00:00+00:00,0
-15.97456042857121,SOFT_ATR_STOP,US,BUY,2024-01-31 16:00:00+00:00,0
3.1460354285713428,TRAILING_BE_EXIT,ASIA,BUY,2024-02-01 00:00:00+00:00,0
-11.283034499999953,SOFT_ATR_STOP,OVERLAP_ASIA_EU,BUY,2024-02-01 07:00:00+00:00,0
