symbol,direction,entry_time,exit_time,entry_price,exit_price,pnl,holding_hours,dca_layers,reason,session,f_er_ratio,f_atr_ratio,f_rsi_h1_delta,f_rsi_m15_delta,f_adx,f_rsi_m15,f_RSI_M15,f_RSI_H1,f_RSI_H4,f_ADX,f_ATR,f_RSI_Delta,f_Volatility_Index,f_hour,f_Session_Code,f_RSI_H1_Div,f_Trend_Vol_Ratio,f_is_buy,f_hour_sin,f_hour_cos,f_adx_x_atrratio,f_rsi_align,f_rsi_extreme,f_trendiness,f_h4_bias_agree,f_asset_class
BTCUSD,SELL,2025-08-21 15:00:00+00:00,2025-08-21 15:30:00+00:00,113255.81,112984.75142857143,2.637675128571413,0.5,0,TRAILING_BE_EXIT,OVERLAP_EU_US,0.02404039313748187,1.4722649696619245,-2.8810225143630888,-16.180326689609892,21.066056994865054,44.90987439149219,44.90987439149219,42.91995749780457,34.92486570657141,21.066056994865054,542.1171428571428,-9.985008684920778,0.004786660771373608,15,4,7.0800425021954325,11420.27062932197,0.0,-0.7071067811865471,-0.7071067811865479,31.01481776244137,1.0,5.090125608507812,0.5064362920131558,1.0,1.0
USDJPY,BUY,2025-08-21 14:00:00+00:00,2025-08-22 02:00:00+00:00,147.794,148.547,24.489231258216023,12.0,0,12H_ML_CUT,OVERLAP_EU_US,0.11033274956214582,1.1991698562117927,1.377697316885957,-0.9038080180182249,44.86441329405037,56.47450733286911,56.47450733286911,60.859037621505145,59.339494418045305,44.86441329405037,0.19085714285714467,2.864987085176196,0.001291372740822663,14,4,10.859037621505145,8.562693737264553,1.0,-0.4999999999999997,-0.8660254037844388,53.800052038852826,1.0,6.474507332869109,4.950014076225066,1.0,3.0
XAUUSD,BUY,2025-08-21 16:00:00+00:00,2025-08-22 04:00:00+00:00,3343.634,3331.976,-11.940786285714188,12.0,0,SOFT_ATR_STOP,US,0.058868554728273945,1.5669921979372545,-0.5987410361524681,6.299814025170555,31.249153651613796,54.070988947240096,54.070988947240096,55.64783257864869,53.414793804614135,31.249153651613796,7.244285714285752,-0.6561951426259611,0.0021665905162723408,16,2,5.647832578648689,226.37779738190625,1.0,-0.8660254037844385,-0.5000000000000004,48.96717996422129,1.0,4.070988947240096,1.8395925119522683,1.0,0.0
BTCUSD,SELL,2025-08-22 02:00:00+00:00,2025-08-22 14:00:00+00:00,112793.44,112444.64,3.4150300357143153,12.0,0,12H_ML_CUT,ASIA,0.23131053415043998,0.8255868164078773,3.9115472864993066,11.37881912609928,30.568479067776742,56.33282847488159,56.33282847488159,45.61863972481544,33.50130900725274,30.568479067776742,597.9157142857148,-22.831519467628844,0.005300979509851945,2,0,4.381360275184562,18277.37399643765,0.0,0.49999999999999994,0.8660254037844387,25.236933315996637,-1.0,6.3328284748815875,7.070811221333982,1.0,1.0
USDJPY,SELL,2025-08-22 14:00:00+00:00,2025-08-22 14:30:00+00:00,148.604,147.0408857142857,52.291106040283765,0.5,0,TRAILING_BE_EXIT,OVERLAP_EU_US,0.1821561338289739,0.9575367148756876,-5.762102558279224,6.138546494194848,25.894634230439692,48.597259669707796,48.597259669707796,60.51266111202759,70.10517252168505,25.894634230439692,0.1765714285714251,21.507912851977252,0.0011882010482317103,14,4,10.512661112027587,4.572252558403261,0.0,-0.4999999999999997,-0.8660254037844388,24.795062993922752,-1.0,1.402740330292204,4.716866458332301,0.0,3.0
XAUUSD,BUY,2025-08-22 04:00:00+00:00,2025-08-22 16:00:00+00:00,3331.976,3368.445885714286,36.181856821428596,12.0,0,TRAILING_BE_EXIT,ASIA,0.42037914691939426,0.8180471693014302,-2.8212480445717247,1.3684553097260732,13.23041184749502,35.675681946711634,35.675681946711634,40.73802273721297,45.84006741017412,13.23041184749502,5.190857142857145,10.164385463462487,0.0015578915162825738,4,0,9.261977262787028,68.67717784151132,1.0,0.8660254037844386,0.5000000000000001,10.823100960535406,1.0,14.324318053288366,5.561789245842204,0.0,0.0
USDJPY,SELL,2025-08-22 18:00:00+00:00,2025-08-24 21:15:00+00:00,146.64,146.86,-5.420231804829256,51.25,0,12H_ML_CUT,US,0.06607929515418226,1.3024611838090934,-0.5206452471802407,3.333079285459064,38.059278737799545,19.827914994124058,19.827914994124058,20.503267256503065,36.408736649552075,38.059278737799545,0.29464285714285715,16.580821655428018,0.00200929389759177,18,2,29.496732743496935,11.213894628101652,0.0,-1.0,-1.8369701987210297e-16,49.57073323975465,1.0,30.172085005875942,2.5149303130703493,1.0,3.0
XAUUSD,BUY,2025-08-22 19:00:00+00:00,2025-08-24 22:15:00+00:00,3372.681,3367.608,-5.3613153928570085,51.25,0,12H_ML_CUT,US,0.4572654812998331,1.095986294276154,-1.5777179373517356,-3.1591124220853573,43.96103679637606,69.79503420963475,69.79503420963475,71.32534933585643,64.73557261933972,43.96103679637606,8.93178571428572,-5.0594615902950295,0.002648274685416652,19,2,21.32534933585643,392.65056044306056,1.0,-0.9659258262890684,0.2588190451025203,48.180693810997845,1.0,19.79503420963475,20.10186464913457,1.0,0.0
XAUUSD,BUY,2025-08-25 01:00:00+00:00,2025-08-25 08:00:00+00:00,3364.886,3367.289357142857,2.121147071428632,7.0,0,TRAILING_BE_EXIT,ASIA,0.31927257075221677,0.7320075980707593,-4.6003830303361255,-1.0865199423379437,52.53589460028497,45.208060914421736,45.208060914421736,61.23343122895756,63.593316961349444,52.53589460028497,8.840285714285724,18.385256046927708,0.002627217003573293,1,0,11.233431228957564,464.4323185221197,1.0,0.25881904510252074,0.9659258262890683,38.45667401885318,-1.0,4.791939085578264,16.773270125800487,1.0,0.0
USDJPY,SELL,2025-08-25 00:00:00+00:00,2025-08-25 12:00:00+00:00,147.263,147.316,-1.5955213089063573,12.0,0,12H_ML_CUT,ASIA,0.7966666666666509,1.0325739833936374,5.652721494027283,7.212690218644973,59.45194704199772,63.241705556620346,63.241705556620346,41.61482872756272,44.07369494043338,59.45194704199772,0.31150000000000333,-19.16801061618697,0.0021152631686167152,0,0,8.385171272437283,18.519281503582487,0.0,0.0,1.0,61.38853377766316,-1.0,13.241705556620346,47.36338447679058,1.0,3.0
