time,open,high,low,close,tick_volume,spread,real_volume
2025-06-02 17:00:00+00:00,0.64859,0.64871,0.64806,0.64837,1095,9,0
2025-06-02 18:00:00+00:00,0.64835,0.64925,0.64807,0.6492,1065,9,0
2025-06-02 19:00:00+00:00,0.64921,0.64964,0.64899,0.64963,766,9,0
2025-06-02 20:00:00+00:00,0.64962,0.64988,0.64949,0.64952,454,9,0
2025-06-02 21:00:00+00:00,0.64955,0.64961,0.64855,0.6489,775,12,0
2025-06-02 22:00:00+00:00,0.64894,0.64941,0.64892,0.64934,561,9,0
2025-06-02 23:00:00+00:00,0.64934,0.64995,0.64925,0.64981,638,9,0
2025-06-03 00:00:00+00:00,0.64981,0.64988,0.6487,0.64927,1350,9,0
2025-06-03 01:00:00+00:00,0.64926,0.64947,0.6479,0.648,1979,9,0
2025-06-03 02:00:00+00:00,0.64799,0.64805,0.64653,0.64667,1574,9,0
2025-06-03 03:00:00+00:00,0.64667,0.64712,0.64635,0.64655,1373,9,0
2025-06-03 04:00:00+00:00,0.64655,0.64686,0.64631,0.64663,905,9,0
2025-06-03 05:00:00+00:00,0.64664,0.6468,0.64516,0.64627,1662,9,0
2025-06-03 06:00:00+00:00,0.64626,0.64633,0.64502,0.6463,1852,9,0
2025-06-03 07:00:00+00:00,0.64629,0.64639,0.64543,0.64583,1898,9,0
2025-06-03 08:00:00+00:00,0.64583,0.64597,0.64523,0.64548,1669,9,0
2025-06-03 09:00:00+00:00,0.64548,0.64624,0.64514,0.64585,1476,9,0
2025-06-03 10:00:00+00:00,0.64583,0.64642,0.64549,0.64565,1288,9,0
2025-06-03 11:00:00+00:00,0.64566,0.64598,0.64534,0.64565,1195,9,0
2025-06-03 12:00:00+00:00,0.64566,0.64596,0.64478,0.64519,1518,9,0
2025-06-03 13:00:00+00:00,0.6452,0.64609,0.64512,0.64536,2121,9,0
2025-06-03 14:00:00+00:00,0.64538,0.64716,0.64465,0.64674,3000,9,0
2025-06-03 15:00:00+00:00,0.64674,0.64696,0.64585,0.64607,1746,9,0
2025-06-03 16:00:00+00:00,0.64607,0.64644,0.64553,0.64592,1128,9,0
2025-06-03 17:00:00+00:00,0.64593,0.64699,0.64591,0.6468,981,9,0
2025-06-03 18:00:00+00:00,0.6468,0.64683,0.64625,0.64677,984,9,0
2025-06-03 19:00:00+00:00,0.64676,0.64687,0.64621,0.64632,611,9,0
2025-06-03 20:00:00+00:00,0.64632,0.6467,0.64606,0.64606,387,9,0
2025-06-03 21:00:00+00:00,0.64609,0.64641,0.6458,0.64632,567,21,0
2025-06-03 22:00:00+00:00,0.64638,0.64661,0.64623,0.64629,446,9,0
2025-06-03 23:00:00+00:00,0.64628,0.64663,0.64609,0.64641,588,9,0
2025-06-04 00:00:00+00:00,0.64643,0.64663,0.6457,0.64604,1457,9,0
2025-06-04 01:00:00+00:00,0.64604,0.64742,0.64535,0.64727,2509,9,0
