time,open,high,low,close,tick_volume,spread,real_volume
2025-06-02 17:00:00+00:00,104293.02,104538.49,104092.71,104425.59,22480,2900,0
2025-06-02 18:00:00+00:00,104425.33,104798.52,104229.23,104395.27,22289,2900,0
2025-06-02 19:00:00+00:00,104395.42,104561.36,104071.64,104451.83,22133,2900,0
2025-06-02 20:00:00+00:00,104450.23,105070.67,104450.23,104958.03,22033,2900,0
2025-06-02 21:00:00+00:00,104957.55,105192.68,104644.72,105018.41,21963,2900,0
2025-06-02 22:00:00+00:00,105018.47,105891.63,105007.89,105756.88,22175,2901,0
2025-06-02 23:00:00+00:00,105758.68,106019.13,105611.41,105939.23,22556,2901,0
2025-06-03 00:00:00+00:00,105939.22,106494.29,105818.7,106349.56,22902,2901,0
2025-06-03 01:00:00+00:00,106350.57,106579.88,106174.48,106542.44,22765,2901,0
2025-06-03 02:00:00+00:00,106542.43,106586.56,105584.79,105639.02,23038,2901,0
2025-06-03 03:00:00+00:00,105637.52,105754.2,105351.25,105524.2,23265,2901,0
2025-06-03 04:00:00+00:00,105523.94,105550.36,105097.41,105172.12,22549,2901,0
2025-06-03 05:00:00+00:00,105172.1,105467.04,105167.29,105460.45,22923,2901,0
2025-06-03 06:00:00+00:00,105460.45,105474.49,105207.77,105421.18,22954,2901,0
2025-06-03 07:00:00+00:00,105421.45,105446.28,105134.21,105172.49,22462,2901,0
2025-06-03 08:00:00+00:00,105171.99,105244.94,104844.92,105069.58,22973,2900,0
2025-06-03 09:00:00+00:00,105068.27,105274.76,105034.42,105180.8,23309,2901,0
2025-06-03 10:00:00+00:00,105180.79,105353.99,105124.24,105284.15,23118,2901,0
2025-06-03 11:00:00+00:00,105284.4,105358.7,105165.58,105292.85,22456,2901,0
2025-06-03 12:00:00+00:00,105293.12,105458.89,105222.85,105320.25,23418,2901,0
2025-06-03 13:00:00+00:00,105320.3,105698.03,105031.33,105444.6,24257,2901,0
2025-06-03 14:00:00+00:00,105438.91,106775.61,105151.92,106595.51,24074,2901,0
2025-06-03 15:00:00+00:00,106595.42,106884.09,106381.13,106666.08,23836,2901,0
2025-06-03 16:00:00+00:00,106666.63,106744.21,105822.81,105867.66,23513,2901,0
2025-06-03 17:00:00+00:00,105867.65,106189.19,105781.74,105972.47,22990,2901,0
2025-06-03 18:00:00+00:00,105971.58,106072.05,105593.56,106035.63,22062,2181,0
2025-06-03 19:00:00+00:00,106036.33,106491.11,106035.4,106291.78,22868,2181,0
2025-06-03 20:00:00+00:00,106291.2,106332.43,105380.04,105764.74,22926,2181,0
2025-06-03 21:00:00+00:00,105763.91,105877.49,105278.99,105369.65,21285,2181,0
