time,open,high,low,close,tick_volume,spread,real_volume
2025-06-02 17:00:00+00:00,0.60227,0.60245,0.60193,0.602,870,17,0
2025-06-02 18:00:00+00:00,0.60197,0.6034,0.60178,0.6034,747,17,0
2025-06-02 19:00:00+00:00,0.6034,0.60423,0.60322,0.6042,659,17,0
2025-06-02 20:00:00+00:00,0.60418,0.60429,0.60349,0.60352,386,17,0
2025-06-02 21:00:00+00:00,0.60349,0.60353,0.6028,0.6031,1026,27,0
2025-06-02 22:00:00+00:00,0.60317,0.60366,0.60308,0.60354,477,17,0
2025-06-02 23:00:00+00:00,0.60354,0.60475,0.60352,0.60472,616,17,0
2025-06-03 00:00:00+00:00,0.60472,0.60538,0.60417,0.6051,1017,17,0
2025-06-03 01:00:00+00:00,0.60509,0.60531,0.60372,0.60385,1426,17,0
2025-06-03 02:00:00+00:00,0.60387,0.60391,0.60106,0.60126,1287,17,0
2025-06-03 03:00:00+00:00,0.60123,0.60197,0.60097,0.60136,1124,17,0
2025-06-03 04:00:00+00:00,0.60134,0.60138,0.60089,0.60137,775,17,0
2025-06-03 05:00:00+00:00,0.60137,0.60143,0.59993,0.60085,1086,17,0
2025-06-03 06:00:00+00:00,0.60087,0.60087,0.59899,0.60014,1317,17,0
2025-06-03 07:00:00+00:00,0.60013,0.60046,0.59947,0.59979,1308,17,0
2025-06-03 08:00:00+00:00,0.59979,0.60026,0.59918,0.59979,1241,17,0
2025-06-03 09:00:00+00:00,0.59977,0.60096,0.59956,0.6005,1037,17,0
2025-06-03 10:00:00+00:00,0.60047,0.60049,0.59951,0.59963,1002,17,0
2025-06-03 11:00:00+00:00,0.59964,0.60005,0.59927,0.5997,970,17,0
2025-06-03 12:00:00+00:00,0.59972,0.59984,0.59867,0.59934,1244,17,0
2025-06-03 13:00:00+00:00,0.59934,0.60041,0.59932,0.59977,1488,17,0
2025-06-03 14:00:00+00:00,0.59977,0.60108,0.59879,0.60034,2086,17,0
2025-06-03 15:00:00+00:00,0.60036,0.60059,0.5994,0.59966,1383,17,0
2025-06-03 16:00:00+00:00,0.59967,0.60012,0.59929,0.59982,910,17,0
2025-06-03 17:00:00+00:00,0.59985,0.60064,0.59984,0.60019,737,17,0
2025-06-03 18:00:00+00:00,0.60017,0.60042,0.59983,0.60042,678,17,0
2025-06-03 19:00:00+00:00,0.60038,0.60048,0.59969,0.59977,411,17,0
2025-06-03 20:00:00+00:00,0.59978,0.60025,0.59958,0.59958,302,17,0
2025-06-03 21:00:00+00:00,0.59961,0.59964,0.59925,0.59949,682,30,0
2025-06-03 22:00:00+00:00,0.59962,0.60029,0.5996,0.60017,392,17,0
2025-06-03 23:00:00+00:00,0.60016,0.60053,0.6,0.60043,492,17,0
2025-06-04 00:00:00+00:00,0.60043,0.60066,0.59977,0.60011,1072,17,0
2025-06-04 01:00:00+00:00,0.6001,0.60134,0.59949,0.60047,1529,17,0
2025-06-04 02:00:00+00:00,0.60047,0.6013,0.59993,0.60016,1032,17,0
2025-06-04 03:00:00+00:00,0.60016,0.60062,0.5997,0.60009,830,17,0
2025-06-04 04:00:00+00:00,0.60009,0.60041,0.59952,0.59957,833,17,0
2025-06-04 05:00:00+00:00,0.59957,0.59991,0.59911,0.59955,929,17,0
2025-06-04 06:00:00+00:00,0.59956,0.60041,0.5993,0.60019,1363,17,0
2025-06-04 07:00:00+00:00,0.6002,0.60138,0.60008,0.60012,1165,17,0
2025-06-04 08:00:00+00:00,0.60014,0.60154,0.59971,0.60124,1061,17,0
2025-06-04 09:00:00+00:00,0.60124,0.60156,0.60096,0.60101,967,17,0
2025-06-04 10:00:00+00:00,0.601,0.60159,0.60093,0.60112,943,17,0
2025-06-04 11:00:00+00:00,0.60112,0.60164,0.60094,0.60126,859,17,0
2025-06-04 12:00:00+00:00,0.60126,0.60229,0.60118,0.6022,1637,17,0
2025-06-04 13:00:00+00:00,0.60219,0.60236,0.60153,0.60176,1430,17,0
2025-06-04 14:00:00+00:00,0.60175,0.60332,0.60175,0.60305,1916,17,0
2025-06-04 15:00:00+00:00,0.60304,0.60314,0.60229,0.60294,1313,17,0
2025-06-04 16:00:00+00:00,0.60295,0.6037,0.60285,0.60362,892,17,0
2025-06-04 17:00:00+00:00,0.60362,0.60385,0.60326,0.60334,626,17,0
2025-06-04 18:00:00+00:00,0.60328,0.60363,0.60306,0.60306,622,17,0
2025-06-04 19:00:00+00:00,0.60307,0.60328,0.60275,0.60275,480,17,0
2025-06-04 20:00:00+00:00,0.60271,0.60295,0.60235,0.60235,360,17,0
2025-06-04 21:00:00+00:00,0.60232,0.60274,0.602,0.60223,827,36,0
2025-06-04 22:00:00+00:00,0.60243,0.60322,0.60243,0.6029,370,17,0
2025-06-04 23:00:00+00:00,0.60293,0.60319,0.60247,0.60247,531,17,0
2025-06-05 00:00:00+00:00,0.60248,0.60367,0.60246,0.60349,1147,17,0
2025-06-05 01:00:00+00:00,0.60349,0.6042,0.60293,0.6032,1295,17,0
