time,open,high,low,close,tick_volume,spread,real_volume
2025-06-02 17:00:00+00:00,3371.664,3376.017,3371.195,3374.355,7983,159,0
2025-06-02 18:00:00+00:00,3374.384,3380.145,3370.74,3379.252,7252,159,0
2025-06-02 19:00:00+00:00,3379.257,3382.346,3377.858,3381.539,5859,159,0
2025-06-02 20:00:00+00:00,3381.499,3382.959,3378.364,3381.794,4419,159,0
2025-06-02 22:00:00+00:00,3383.838,3391.422,3382.953,3389.939,6812,159,0
2025-06-02 23:00:00+00:00,3389.979,3392.238,3383.206,3387.456,6825,159,0
2025-06-03 00:00:00+00:00,3387.407,3388.687,3373.76,3375.747,11364,159,0
2025-06-03 01:00:00+00:00,3375.794,3376.152,3363.197,3372.632,21405,159,0
2025-06-03 02:00:00+00:00,3372.577,3378.031,3364.421,3368.802,13382,159,0
2025-06-03 03:00:00+00:00,3368.805,3369.677,3359.685,3361.087,10767,159,0
2025-06-03 04:00:00+00:00,3361.174,3365.237,3359.177,3362.677,7712,159,0
2025-06-03 05:00:00+00:00,3362.736,3367.715,3356.244,3365.028,9249,159,0
2025-06-03 06:00:00+00:00,3364.91,3367.319,3351.149,3358.847,12546,159,0
2025-06-03 07:00:00+00:00,3358.809,3361.314,3352.499,3359.648,12473,159,0
2025-06-03 08:00:00+00:00,3359.752,3364.905,3359.648,3361.147,8708,159,0
2025-06-03 09:00:00+00:00,3361.1,3362.688,3354.962,3356.812,7458,159,0
2025-06-03 10:00:00+00:00,3356.882,3358.705,3354.895,3355.43,6207,159,0
2025-06-03 11:00:00+00:00,3355.469,3360.518,3353.305,3359.294,6796,159,0
2025-06-03 12:00:00+00:00,3359.323,3363.123,3349.03,3359.349,13272,159,0
2025-06-03 13:00:00+00:00,3359.399,3363.095,3340.992,3345.698,19603,159,0
2025-06-03 14:00:00+00:00,3345.751,3350.17,3333.053,3346.526,19702,159,0
2025-06-03 15:00:00+00:00,3346.495,3351.524,3344.069,3350.304,9867,159,0
2025-06-03 16:00:00+00:00,3350.368,3353.53,3344.633,3348.473,7717,159,0
2025-06-03 17:00:00+00:00,3348.428,3354.629,3347.382,3353.171,6070,160,0
2025-06-03 18:00:00+00:00,3353.089,3353.813,3350.431,3353.546,4573,159,0
2025-06-03 19:00:00+00:00,3353.59,3355.537,3351.282,3352.657,4707,159,0
2025-06-03 20:00:00+00:00,3352.617,3355.288,3352.469,3353.345,3143,159,0
2025-06-03 22:00:00+00:00,3355.807,3358.514,3354.837,3357.132,3261,159,0
2025-06-03 23:00:00+00:00,3357.108,3361.657,3355.225,3359.996,4735,159,0
2025-06-04 00:00:00+00:00,3359.943,3360.18,3349.812,3350.152,10440,159,0
2025-06-04 01:00:00+00:00,3350.187,3372.386,3346.452,3370.932,14352,159,0
2025-06-04 02:00:00+00:00,3370.898,3372.627,3362.783,3365.564,8431,159,0
2025-06-04 03:00:00+00:00,3365.526,3367.471,3358.298,3359.246,7174,159,0
