time,open,high,low,close,tick_volume,spread,real_volume
2025-06-02 17:00:00+00:00,142.93,142.97,142.872,142.89,743,9,0
2025-06-02 17:15:00+00:00,142.89,142.992,142.89,142.99,754,9,0
2025-06-02 17:30:00+00:00,142.99,142.995,142.93,142.967,663,9,0
2025-06-02 17:45:00+00:00,142.967,142.974,142.896,142.959,688,9,0
2025-06-02 18:00:00+00:00,142.961,142.998,142.9,142.929,929,9,0
2025-06-02 18:15:00+00:00,142.929,142.974,142.918,142.922,736,9,0
2025-06-02 18:30:00+00:00,142.922,142.93,142.865,142.869,620,9,0
2025-06-02 18:45:00+00:00,142.869,142.874,142.806,142.812,644,9,0
2025-06-02 19:00:00+00:00,142.814,142.858,142.788,142.799,615,9,0
2025-06-02 19:15:00+00:00,142.797,142.828,142.771,142.783,507,9,0
2025-06-02 19:30:00+00:00,142.783,142.794,142.709,142.716,543,9,0
2025-06-02 19:45:00+00:00,142.714,142.719,142.665,142.707,506,9,0
2025-06-02 20:00:00+00:00,142.694,142.733,142.676,142.707,383,9,0
2025-06-02 20:15:00+00:00,142.707,142.723,142.693,142.715,222,9,0
2025-06-02 20:30:00+00:00,142.718,142.737,142.694,142.723,194,9,0
2025-06-02 20:45:00+00:00,142.723,142.723,142.669,142.696,260,9,0
2025-06-02 21:00:00+00:00,142.68,142.697,142.593,142.644,204,38,0
2025-06-02 21:15:00+00:00,142.65,142.677,142.608,142.666,276,38,0
2025-06-02 21:30:00+00:00,142.653,142.664,142.633,142.66,91,38,0
2025-06-02 21:45:00+00:00,142.66,142.667,142.63,142.645,76,38,0
2025-06-02 22:00:00+00:00,142.662,142.694,142.658,142.679,184,9,0
2025-06-02 22:15:00+00:00,142.679,142.679,142.531,142.555,406,9,0
2025-06-02 22:30:00+00:00,142.555,142.598,142.551,142.589,296,9,0
2025-06-02 22:45:00+00:00,142.589,142.592,142.515,142.531,259,9,0
2025-06-02 23:00:00+00:00,142.53,142.53,142.487,142.501,375,9,0
2025-06-02 23:15:00+00:00,142.501,142.589,142.479,142.513,635,9,0
2025-06-02 23:30:00+00:00,142.51,142.532,142.373,142.415,746,9,0
2025-06-02 23:45:00+00:00,142.414,142.473,142.401,142.423,526,9,0
2025-06-03 00:00:00+00:00,142.425,142.688,142.419,142.657,1243,9,0
2025-06-03 00:15:00+00:00,142.657,142.739,142.646,142.653,979,9,0
2025-06-03 00:30:00+00:00,142.651,142.766,142.582,142.718,999,9,0
2025-06-03 00:45:00+00:00,142.718,142.786,142.66,142.706,1524,9,0
2025-06-03 01:00:00+00:00,142.708,142.874,142.705,142.86,1311,9,0
2025-06-03 01:15:00+00:00,142.86,143.056,142.858,143.035,1313,9,0
2025-06-03 01:30:00+00:00,143.035,143.225,143.032,143.124,1509,9,0
2025-06-03 01:45:00+00:00,143.124,143.211,143.087,143.124,1305,9,0
2025-06-03 02:00:00+00:00,143.124,143.249,143.064,143.071,1216,9,0
2025-06-03 02:15:00+00:00,143.071,143.117,143.005,143.043,859,9,0
2025-06-03 02:30:00+00:00,143.04,143.163,143.016,143.14,786,9,0
2025-06-03 02:45:00+00:00,143.142,143.177,143.069,143.099,729,9,0
2025-06-03 03:00:00+00:00,143.099,143.136,143.019,143.043,777,9,0
2025-06-03 03:15:00+00:00,143.041,143.078,143.029,143.065,614,9,0
2025-06-03 03:30:00+00:00,143.066,143.26,143.066,143.213,1371,9,0
2025-06-03 03:45:00+00:00,143.211,143.27,143.147,143.159,869,9,0
2025-06-03 04:00:00+00:00,143.159,143.217,143.114,143.116,735,9,0
2025-06-03 04:15:00+00:00,143.116,143.133,143.062,143.07,556,9,0
2025-06-03 04:30:00+00:00,143.071,143.118,143.007,143.02,914,9,0
2025-06-03 04:45:00+00:00,143.019,143.03,142.9,142.944,751,9,0
2025-06-03 05:00:00+00:00,142.944,143.033,142.918,142.947,812,9,0
2025-06-03 05:15:00+00:00,142.947,142.974,142.867,142.945,872,9,0
2025-06-03 05:30:00+00:00,142.945,143.019,142.945,143.013,819,9,0
2025-06-03 05:45:00+00:00,143.014,143.126,142.914,142.949,949,9,0
2025-06-03 06:00:00+00:00,142.95,143.097,142.938,143.056,1130,9,0
2025-06-03 06:15:00+00:00,143.055,143.067,142.845,142.89,990,9,0
2025-06-03 06:30:00+00:00,142.89,143.022,142.861,143.007,907,9,0
2025-06-03 06:45:00+00:00,143.007,143.007,142.879,142.883,1074,9,0
2025-06-03 07:00:00+00:00,142.881,142.975,142.764,142.779,1398,9,0
2025-06-03 07:15:00+00:00,142.781,142.796,142.602,142.656,1348,9,0
2025-06-03 07:30:00+00:00,142.658,142.762,142.654,142.736,1020,9,0
2025-06-03 07:45:00+00:00,142.737,142.846,142.722,142.822,1119,9,0
2025-06-03 08:00:00+00:00,142.824,142.903,142.771,142.778,1261,9,0
2025-06-03 08:15:00+00:00,142.78,142.81,142.672,142.76,1198,9,0
2025-06-03 08:30:00+00:00,142.762,142.805,142.688,142.796,890,9,0
2025-06-03 08:45:00+00:00,142.794,142.808,142.723,142.798,854,9,0
2025-06-03 09:00:00+00:00,142.799,142.894,142.767,142.832,973,9,0
2025-06-03 09:15:00+00:00,142.832,142.93,142.832,142.879,822,9,0
2025-06-03 09:30:00+00:00,142.876,142.877,142.797,142.842,824,9,0
2025-06-03 09:45:00+00:00,142.843,142.912,142.801,142.856,817,9,0
2025-06-03 10:00:00+00:00,142.853,142.928,142.832,142.919,927,9,0
2025-06-03 10:15:00+00:00,142.92,143.003,142.901,142.983,786,9,0
2025-06-03 10:30:00+00:00,142.983,143.033,142.896,142.921,759,9,0
2025-06-03 10:45:00+00:00,142.921,143.076,142.912,143.052,767,9,0
2025-06-03 11:00:00+00:00,143.054,143.125,143.043,143.095,844,9,0
2025-06-03 11:15:00+00:00,143.095,143.158,143.095,143.142,754,9,0
2025-06-03 11:30:00+00:00,143.145,143.149,143.061,143.109,712,9,0
2025-06-03 11:45:00+00:00,143.11,143.111,143.055,143.081,756,9,0
2025-06-03 12:00:00+00:00,143.08,143.223,143.046,143.205,961,9,0
2025-06-03 12:15:00+00:00,143.203,143.28,143.194,143.246,921,9,0
2025-06-03 12:30:00+00:00,143.247,143.355,143.24,143.336,958,9,0
2025-06-03 12:45:00+00:00,143.336,143.444,143.316,143.418,1072,9,0
2025-06-03 13:00:00+00:00,143.419,143.439,143.325,143.334,1055,9,0
2025-06-03 13:15:00+00:00,143.333,143.444,143.333,143.426,953,9,0
2025-06-03 13:30:00+00:00,143.428,143.516,143.363,143.47,1755,9,0
2025-06-03 13:45:00+00:00,143.468,143.612,143.467,143.549,1813,9,0
2025-06-03 14:00:00+00:00,143.546,143.936,143.546,143.81,2928,9,0
2025-06-03 14:15:00+00:00,143.811,143.855,143.693,143.801,1786,9,0
2025-06-03 14:30:00+00:00,143.801,143.812,143.659,143.671,1794,9,0
2025-06-03 14:45:00+00:00,143.669,143.802,143.669,143.768,1494,9,0
2025-06-03 15:00:00+00:00,143.77,143.888,143.717,143.864,1488,9,0
2025-06-03 15:15:00+00:00,143.863,143.955,143.839,143.865,1149,9,0
2025-06-03 15:30:00+00:00,143.867,143.935,143.817,143.881,1114,9,0
2025-06-03 15:45:00+00:00,143.881,143.99,143.831,143.937,1065,9,0
2025-06-03 16:00:00+00:00,143.936,143.967,143.873,143.925,884,9,0
2025-06-03 16:15:00+00:00,143.925,144.018,143.924,144.017,678,9,0
2025-06-03 16:30:00+00:00,144.02,144.109,144.017,144.059,834,9,0
2025-06-03 16:45:00+00:00,144.06,144.069,143.961,143.978,656,9,0
2025-06-03 17:00:00+00:00,143.976,143.983,143.928,143.952,691,9,0
2025-06-03 17:15:00+00:00,143.952,144.028,143.878,143.878,665,9,0
2025-06-03 17:30:00+00:00,143.879,143.901,143.858,143.884,470,9,0
2025-06-03 17:45:00+00:00,143.884,143.917,143.836,143.841,592,9,0
2025-06-03 18:00:00+00:00,143.846,143.907,143.836,143.884,646,9,0
2025-06-03 18:15:00+00:00,143.885,143.901,143.85,143.886,510,9,0
2025-06-03 18:30:00+00:00,143.886,143.943,143.876,143.923,496,9,0
2025-06-03 18:45:00+00:00,143.923,143.935,143.89,143.905,514,9,0
2025-06-03 19:00:00+00:00,143.904,143.958,143.894,143.958,495,9,0
2025-06-03 19:15:00+00:00,143.958,144.012,143.956,144.001,363,9,0
2025-06-03 19:30:00+00:00,144.001,144.017,143.98,143.985,370,9,0
2025-06-03 19:45:00+00:00,143.985,144.104,143.971,144.069,512,9,0
2025-06-03 20:00:00+00:00,144.067,144.073,143.994,144.026,257,9,0
2025-06-03 20:15:00+00:00,144.026,144.026,143.962,143.994,253,9,0
2025-06-03 20:30:00+00:00,143.995,143.997,143.952,143.961,216,9,0
2025-06-03 20:45:00+00:00,143.962,144.024,143.944,143.983,228,9,0
2025-06-03 21:00:00+00:00,143.963,143.978,143.683,143.942,211,38,0
2025-06-03 21:15:00+00:00,143.956,143.987,143.827,143.902,205,38,0
2025-06-03 21:30:00+00:00,143.9,143.949,143.838,143.946,252,38,0
2025-06-03 21:45:00+00:00,143.936,143.988,143.824,143.948,338,38,0
2025-06-03 22:00:00+00:00,143.958,144.0,143.909,143.977,222,9,0
2025-06-03 22:15:00+00:00,143.977,144.04,143.945,144.03,213,9,0
2025-06-03 22:30:00+00:00,144.03,144.03,143.95,143.962,246,9,0
2025-06-03 22:45:00+00:00,143.962,143.976,143.891,143.961,303,9,0
2025-06-03 23:00:00+00:00,143.959,143.959,143.879,143.928,420,9,0
2025-06-03 23:15:00+00:00,143.927,144.033,143.922,143.984,447,9,0
2025-06-03 23:30:00+00:00,143.985,143.991,143.884,143.893,554,9,0
2025-06-03 23:45:00+00:00,143.892,143.893,143.797,143.817,798,9,0
2025-06-04 00:00:00+00:00,143.815,144.01,143.795,143.924,1571,9,0
2025-06-04 00:15:00+00:00,143.925,143.941,143.772,143.891,1225,9,0
2025-06-04 00:30:00+00:00,143.888,143.96,143.836,143.888,1046,9,0
2025-06-04 00:45:00+00:00,143.89,144.027,143.85,143.992,1800,9,0
2025-06-04 01:00:00+00:00,143.994,144.299,143.873,143.89,2591,9,0
2025-06-04 01:15:00+00:00,143.887,143.921,143.783,143.827,1428,9,0
2025-06-04 01:30:00+00:00,143.828,143.857,143.673,143.736,1194,9,0
2025-06-04 01:45:00+00:00,143.736,143.758,143.669,143.752,1167,9,0
2025-06-04 02:00:00+00:00,143.755,143.819,143.701,143.787,1011,9,0
2025-06-04 02:15:00+00:00,143.789,143.89,143.783,143.866,722,9,0
2025-06-04 02:30:00+00:00,143.866,143.947,143.865,143.939,686,9,0
