time,open,high,low,close,tick_volume,spread,real_volume
2023-08-21 00:00:00+00:00,14726.56,14742.39,14717.34,14736.04,1658,459,0
2023-08-21 01:00:00+00:00,14735.24,14735.24,14683.68,14703.54,2551,471,0
2023-08-21 02:00:00+00:00,14703.46,14728.13,14698.61,14721.56,1876,467,0
2023-08-21 03:00:00+00:00,14721.65,14726.85,14707.94,14713.86,1362,466,0
2023-08-21 04:00:00+00:00,14713.59,14718.18,14700.32,14703.06,1028,464,0
2023-08-21 05:00:00+00:00,14702.99,14712.8,14677.59,14679.99,1773,468,0
2023-08-21 06:00:00+00:00,14680.56,14695.07,14670.05,14688.44,1560,477,0
2023-08-21 07:00:00+00:00,14687.52,14763.43,14687.11,14762.32,2526,478,0
2023-08-21 08:00:00+00:00,14760.77,14782.29,14758.62,14778.71,2107,468,0
2023-08-21 09:00:00+00:00,14778.59,14792.85,14776.2,14788.02,1929,484,0
2023-08-21 10:00:00+00:00,14787.56,14795.42,14769.6,14776.03,1815,483,0
2023-08-21 11:00:00+00:00,14775.22,14806.15,14771.72,14801.56,1987,475,0
2023-08-21 12:00:00+00:00,14801.47,14807.07,14762.18,14762.88,2395,470,0
2023-08-21 13:00:00+00:00,14763.22,14861.4,14742.8,14861.4,3562,467,0
2023-08-21 14:00:00+00:00,14863.52,14881.1,14769.89,14780.52,3969,505,0
2023-08-21 15:00:00+00:00,14781.23,14805.21,14738.91,14759.56,3695,499,0
2023-08-21 16:00:00+00:00,14758.33,14855.6,14756.82,14851.01,3195,476,0
2023-08-21 17:00:00+00:00,14851.41,14914.05,14837.52,14897.0,3090,480,0
2023-08-21 18:00:00+00:00,14897.5,14944.34,14892.53,14931.93,3047,484,0
2023-08-21 19:00:00+00:00,14933.18,14964.91,14932.22,14941.51,3046,483,0
2023-08-21 20:00:00+00:00,14938.53,14938.53,14915.45,14923.93,1655,468,0
2023-08-21 22:00:00+00:00,14920.17,14922.65,14907.56,14912.33,846,470,0
2023-08-21 23:00:00+00:00,14912.2,14926.58,14903.74,14907.21,1027,469,0
2023-08-22 00:00:00+00:00,14907.22,14918.91,14897.19,14916.95,1706,468,0
2023-08-22 01:00:00+00:00,14916.69,14930.1,14901.21,14919.22,2171,465,0
2023-08-22 02:00:00+00:00,14919.77,14936.22,14916.27,14928.32,1752,460,0
2023-08-22 03:00:00+00:00,14928.22,14937.28,14924.77,14927.52,1316,460,0
2023-08-22 04:00:00+00:00,14927.63,14928.95,14914.31,14915.39,948,455,0
2023-08-22 05:00:00+00:00,14915.55,14924.64,14905.52,14920.66,1750,460,0
2023-08-22 06:00:00+00:00,14921.54,14955.05,14916.69,14953.28,1836,464,0
2023-08-22 07:00:00+00:00,14952.33,14999.64,14950.33,14992.38,2586,472,0
2023-08-22 08:00:00+00:00,14994.05,15016.19,14993.79,15009.39,2276,489,0
2023-08-22 09:00:00+00:00,15009.22,15026.51,14995.8,15020.54,1966,481,0
2023-08-22 10:00:00+00:00,15020.19,15032.15,15013.54,15019.2,1763,485,0
2023-08-22 11:00:00+00:00,15018.08,15059.81,15008.36,15052.11,2281,481,0
2023-08-22 12:00:00+00:00,15052.37,15071.35,15040.44,15041.32,2469,486,0
2023-08-22 13:00:00+00:00,15041.29,15053.9,14953.88,14960.13,3552,482,0
2023-08-22 14:00:00+00:00,14960.31,15012.11,14924.03,14999.93,3983,499,0
2023-08-22 15:00:00+00:00,15001.13,15007.4,14925.05,14936.91,3636,499,0
2023-08-22 16:00:00+00:00,14937.07,14949.3,14886.78,14926.06,3300,486,0
2023-08-22 17:00:00+00:00,14925.56,14933.07,14885.67,14911.79,3333,498,0
2023-08-22 18:00:00+00:00,14910.89,14943.52,14892.36,14927.93,3119,493,0
2023-08-22 19:00:00+00:00,14927.91,14963.09,14886.21,14914.26,3183,485,0
2023-08-22 20:00:00+00:00,14913.8,14921.89,14911.59,14918.18,1326,471,0
2023-08-22 22:00:00+00:00,14926.64,14936.35,14923.69,14926.94,710,493,0
