time,open,high,low,close,tick_volume,spread,real_volume
2023-08-21 00:00:00+00:00,1.35416,1.35545,1.3534,1.3545099999999999,6235,11,0
2023-08-21 04:00:00+00:00,1.3545099999999999,1.35483,1.35301,1.35309,6195,11,0
2023-08-21 08:00:00+00:00,1.35315,1.35372,1.34992,1.35037,6807,11,0
2023-08-21 12:00:00+00:00,1.35041,1.3572199999999999,1.34954,1.3564,13603,11,0
2023-08-21 16:00:00+00:00,1.35643,1.35717,1.354,1.35462,6432,11,0
2023-08-21 20:00:00+00:00,1.35462,1.35484,1.35343,1.35453,1363,11,0
2023-08-22 00:00:00+00:00,1.35453,1.35532,1.35339,1.35392,6233,11,0
2023-08-22 04:00:00+00:00,1.35392,1.355,1.3524,1.35296,7220,11,0
2023-08-22 08:00:00+00:00,1.3529,1.35366,1.3517299999999999,1.35187,6776,11,0
2023-08-22 12:00:00+00:00,1.35188,1.35643,1.35121,1.35476,12245,11,0
2023-08-22 16:00:00+00:00,1.35481,1.3563399999999999,1.3544399999999999,1.35579,6523,11,0
2023-08-22 20:00:00+00:00,1.35575,1.3559,1.35393,1.35492,1337,11,0
2023-08-23 00:00:00+00:00,1.35497,1.35518,1.35317,1.35386,4750,11,0
2023-08-23 04:00:00+00:00,1.35386,1.35603,1.35347,1.35531,6040,11,0
2023-08-23 08:00:00+00:00,1.35531,1.35782,1.35467,1.3569499999999999,7429,11,0
2023-08-23 12:00:00+00:00,1.357,1.3603100000000001,1.35398,1.35415,12326,11,0
2023-08-23 16:00:00+00:00,1.35416,1.35447,1.35195,1.35343,5238,11,0
2023-08-23 20:00:00+00:00,1.35344,1.35367,1.35163,1.3523100000000001,2243,11,0
2023-08-24 00:00:00+00:00,1.35236,1.35327,1.35128,1.35186,5629,11,0
2023-08-24 04:00:00+00:00,1.35184,1.35395,1.3509,1.35371,6119,11,0
2023-08-24 08:00:00+00:00,1.35369,1.35486,1.35272,1.35471,6428,11,0
2023-08-24 12:00:00+00:00,1.35471,1.3587099999999999,1.3545,1.3563399999999999,12794,11,0
2023-08-24 16:00:00+00:00,1.35639,1.35824,1.35595,1.35801,6721,11,0
2023-08-24 20:00:00+00:00,1.35802,1.35883,1.35702,1.35858,1858,11,0
2023-08-25 00:00:00+00:00,1.35859,1.3599999999999999,1.35791,1.35998,4659,11,0
2023-08-25 04:00:00+00:00,1.35998,1.36016,1.35792,1.35843,5878,11,0
2023-08-25 08:00:00+00:00,1.3584399999999999,1.35907,1.35683,1.3578700000000001,5112,11,0
2023-08-25 12:00:00+00:00,1.35788,1.36394,1.35724,1.36272,16066,11,0
2023-08-25 16:00:00+00:00,1.36276,1.36292,1.35877,1.36029,9032,11,0
2023-08-25 20:00:00+00:00,1.36022,1.36068,1.36007,1.36045,742,11,0
2023-08-27 20:00:00+00:00,1.35837,1.3599700000000001,1.35837,1.3594,1198,21,0
2023-08-28 00:00:00+00:00,1.35945,1.35971,1.35825,1.35916,5377,11,0
2023-08-28 04:00:00+00:00,1.35917,1.3602400000000001,1.3583,1.36014,4845,11,0
2023-08-28 08:00:00+00:00,1.36009,1.3605800000000001,1.35947,1.35962,4907,11,0
2023-08-28 12:00:00+00:00,1.3596599999999999,1.36112,1.35693,1.3597000000000001,10124,11,0
2023-08-28 16:00:00+00:00,1.3597000000000001,1.3609200000000001,1.3587799999999999,1.36018,5785,11,0
2023-08-28 20:00:00+00:00,1.36018,1.36023,1.35866,1.35999,1769,11,0
