time,open,high,low,close,tick_volume,spread,real_volume
2023-08-21 00:00:00+00:00,1889.934,1893.481,1884.547,1891.643,13230,200,0
2023-08-21 04:00:00+00:00,1891.628,1894.015,1887.372,1888.104,13394,200,0
2023-08-21 08:00:00+00:00,1888.102,1893.109,1886.76,1892.879,13272,200,0
2023-08-21 12:00:00+00:00,1892.852,1898.47,1885.182,1889.148,24716,200,0
2023-08-21 16:00:00+00:00,1889.146,1895.337,1889.072,1894.268,11639,200,0
2023-08-21 20:00:00+00:00,1894.237,1895.99,1894.2,1894.664,3446,200,0
2023-08-22 00:00:00+00:00,1894.674,1897.257,1893.62,1896.016,12166,200,0
2023-08-22 04:00:00+00:00,1896.029,1901.659,1893.79,1901.445,12621,200,0
2023-08-22 08:00:00+00:00,1901.449,1904.41,1898.367,1902.113,13135,200,0
2023-08-22 12:00:00+00:00,1902.112,1903.368,1888.824,1897.808,23030,200,0
2023-08-22 16:00:00+00:00,1897.839,1898.876,1896.37,1897.571,10323,200,0
2023-08-22 20:00:00+00:00,1897.547,1898.569,1897.063,1898.478,2703,200,0
2023-08-23 00:00:00+00:00,1898.476,1902.74,1898.432,1901.524,11174,200,0
2023-08-23 04:00:00+00:00,1901.524,1904.665,1900.68,1903.587,13081,200,0
2023-08-23 08:00:00+00:00,1903.553,1905.241,1901.235,1903.259,13343,200,0
2023-08-23 12:00:00+00:00,1903.26,1918.61,1902.611,1918.268,27872,200,0
2023-08-23 16:00:00+00:00,1918.27,1920.292,1916.264,1916.831,12085,200,0
2023-08-23 20:00:00+00:00,1916.802,1918.005,1914.442,1917.849,4912,200,0
2023-08-24 00:00:00+00:00,1917.849,1921.6,1917.295,1920.867,11641,200,0
2023-08-24 04:00:00+00:00,1920.87,1922.753,1919.423,1919.456,13718,200,0
2023-08-24 08:00:00+00:00,1919.489,1921.938,1916.322,1916.567,12060,200,0
2023-08-24 12:00:00+00:00,1916.566,1923.056,1911.554,1921.007,22951,200,0
2023-08-24 16:00:00+00:00,1920.974,1921.408,1916.635,1916.738,11301,200,0
2023-08-24 20:00:00+00:00,1916.775,1917.481,1915.638,1915.847,3611,200,0
2023-08-25 00:00:00+00:00,1915.845,1917.516,1913.147,1913.417,10514,200,0
2023-08-25 04:00:00+00:00,1913.416,1915.939,1912.733,1914.149,11767,200,0
2023-08-25 08:00:00+00:00,1914.146,1918.375,1913.29,1918.276,11018,200,0
2023-08-25 12:00:00+00:00,1918.245,1922.118,1903.45,1907.747,32541,200,0
2023-08-25 16:00:00+00:00,1907.784,1914.694,1907.58,1914.31,13193,200,0
2023-08-25 20:00:00+00:00,1914.292,1914.917,1913.287,1914.321,1374,200,0
2023-08-27 20:00:00+00:00,1915.974,1916.068,1914.322,1915.028,3309,200,0
2023-08-28 00:00:00+00:00,1915.029,1917.352,1914.549,1916.222,10736,200,0
2023-08-28 04:00:00+00:00,1916.222,1917.719,1914.294,1914.464,10304,200,0
2023-08-28 08:00:00+00:00,1914.495,1915.641,1913.477,1914.757,9736,200,0
2023-08-28 12:00:00+00:00,1914.757,1925.991,1912.694,1924.732,18827,200,0
2023-08-28 16:00:00+00:00,1924.727,1925.195,1916.833,1919.659,11078,200,0
2023-08-28 20:00:00+00:00,1919.676,1921.576,1919.591,1921.186,2788,200,0
2023-08-29 00:00:00+00:00,1921.199,1925.763,1921.009,1925.36,9813,200,0
2023-08-29 04:00:00+00:00,1925.348,1925.547,1921.585,1923.183,10616,200,0
