time,open,high,low,close,tick_volume,spread,real_volume
2023-08-21 00:00:00+00:00,0.64136,0.64177,0.64085,0.6409,1562,11,0
2023-08-21 01:00:00+00:00,0.64087,0.64107,0.63938,0.63998,3117,11,0
2023-08-21 02:00:00+00:00,0.63997,0.64147,0.63954,0.64088,2107,11,0
2023-08-21 03:00:00+00:00,0.6409,0.64091,0.64003,0.64005,1213,11,0
2023-08-21 04:00:00+00:00,0.64005,0.64077,0.63992,0.64027,1047,11,0
2023-08-21 05:00:00+00:00,0.64025,0.6411,0.63992,0.63995,1756,11,0
2023-08-21 06:00:00+00:00,0.63994,0.64032,0.63944,0.63978,1878,11,0
2023-08-21 07:00:00+00:00,0.6398,0.64095,0.63968,0.64001,2562,11,0
2023-08-21 08:00:00+00:00,0.64001,0.64034,0.63924,0.63982,2064,11,0
2023-08-21 09:00:00+00:00,0.63984,0.64148,0.63984,0.64101,1927,11,0
2023-08-21 10:00:00+00:00,0.64101,0.64151,0.64014,0.64042,1747,11,0
2023-08-21 11:00:00+00:00,0.64039,0.64207,0.6403,0.64175,1844,11,0
2023-08-21 12:00:00+00:00,0.64175,0.64208,0.6409,0.6413,2337,11,0
2023-08-21 13:00:00+00:00,0.64132,0.64193,0.64012,0.64082,3032,11,0
2023-08-21 14:00:00+00:00,0.64085,0.641,0.6391,0.63972,3232,11,0
2023-08-21 15:00:00+00:00,0.63973,0.6398,0.63866,0.63917,2143,11,0
2023-08-21 16:00:00+00:00,0.63915,0.64062,0.63915,0.64055,1612,11,0
2023-08-21 17:00:00+00:00,0.64055,0.64118,0.64038,0.64076,1513,11,0
2023-08-21 18:00:00+00:00,0.64076,0.64159,0.64071,0.64153,1243,11,0
2023-08-21 19:00:00+00:00,0.64152,0.64195,0.6415,0.64161,1227,11,0
2023-08-21 20:00:00+00:00,0.64158,0.64162,0.64123,0.64129,492,11,0
2023-08-21 21:00:00+00:00,0.64101,0.64122,0.64056,0.64118,422,37,0
2023-08-21 22:00:00+00:00,0.6412,0.64147,0.641,0.64105,569,42,0
2023-08-21 23:00:00+00:00,0.64108,0.64175,0.64107,0.64124,475,14,0
2023-08-22 00:00:00+00:00,0.64124,0.64139,0.64059,0.64106,1419,11,0
2023-08-22 01:00:00+00:00,0.64106,0.64243,0.64028,0.64106,2489,11,0
2023-08-22 02:00:00+00:00,0.64105,0.64193,0.64093,0.64126,2005,11,0
2023-08-22 03:00:00+00:00,0.64126,0.64283,0.64109,0.64218,1698,11,0
2023-08-22 04:00:00+00:00,0.64218,0.64233,0.64163,0.64166,1217,11,0
2023-08-22 05:00:00+00:00,0.64166,0.64239,0.64127,0.64154,1855,11,0
2023-08-22 06:00:00+00:00,0.64155,0.64424,0.64131,0.64341,2580,11,0
